Curvature_Error,Curvature_AbsError,Curvature_True,RunID
5.308513123525316e-08,5.308513123525316e-08,0.05,test 1
-3.304833551265318e-08,3.304833551265318e-08,0.05,test 1
1.1091184515255037e-07,1.1091184515255037e-07,0.05,test 1
8.662507407913855e-08,8.662507407913855e-08,0.05,test 1
7.505855299794195e-08,7.505855299794195e-08,0.05,test 1
5.127821159356394e-08,5.127821159356394e-08,0.05,test 1
4.67146061972068e-08,4.67146061972068e-08,0.05,test 1
3.935876356775392e-08,3.935876356775392e-08,0.05,test 1
3.162049116989252e-08,3.162049116989252e-08,0.05,test 1
-1.1426822932314451e-08,1.1426822932314451e-08,0.05,test 1
2.205420378820211e-07,2.205420378820211e-07,0.05,test 1
-4.0602724533933543e-07,4.0602724533933543e-07,0.05,test 1
-2.1626197257984536e-07,2.1626197257984536e-07,0.05,test 1
8.002966823267288e-08,8.002966823267288e-08,0.05,test 1
-5.0647495683509014e-08,5.0647495683509014e-08,0.05,test 1
-4.1696219824083336e-08,4.1696219824083336e-08,0.05,test 1
-1.668381840458366e-07,1.668381840458366e-07,0.05,test 1
2.6537399869241973e-07,2.6537399869241973e-07,0.05,test 1
5.886674411120785e-08,5.886674411120785e-08,0.05,test 1
1.345746056119479e-07,1.345746056119479e-07,0.05,test 1
1.34751169417191e-07,1.34751169417191e-07,0.05,test 1
-1.336561597647945e-07,1.336561597647945e-07,0.05,test 1
5.897361782941646e-08,5.897361782941646e-08,0.05,test 1
-1.561789489401555e-08,1.561789489401555e-08,0.05,test 1
-2.7372874397690872e-08,2.7372874397690872e-08,0.05,test 1
-3.0016908750263305e-08,3.0016908750263305e-08,0.05,test 1
4.223042041062719e-09,4.223042041062719e-09,0.05,test 1
-5.7927518878897466e-08,5.7927518878897466e-08,0.05,test 1
2.22088300527723e-09,2.22088300527723e-09,0.05,test 1
3.9106995489146534e-09,3.9106995489146534e-09,0.05,test 1
6.198188626932444e-08,6.198188626932444e-08,0.05,test 1
7.655479332402404e-08,7.655479332402404e-08,0.05,test 1
-1.7484341446882823e-08,1.7484341446882823e-08,0.05,test 1
1.5125762399537113e-08,1.5125762399537113e-08,0.05,test 1
5.178385725779222e-08,5.178385725779222e-08,0.05,test 1
3.365966629031991e-08,3.365966629031991e-08,0.05,test 1
8.272035226936092e-08,8.272035226936092e-08,0.05,test 1
5.3835264177126696e-08,5.3835264177126696e-08,0.05,test 1
3.3477349542510026e-07,3.3477349542510026e-07,0.05,test 1
-3.743437174130726e-08,3.743437174130726e-08,0.05,test 1
2.354003373200575e-07,2.354003373200575e-07,0.05,test 1
2.2125290408125942e-07,2.2125290408125942e-07,0.05,test 1
4.5990494558501016e-08,4.5990494558501016e-08,0.05,test 1
-9.340779145994293e-08,9.340779145994293e-08,0.05,test 1
1.3324640012885025e-07,1.3324640012885025e-07,0.05,test 1
-5.943526906054819e-08,5.943526906054819e-08,0.05,test 1
9.784383356997717e-08,9.784383356997717e-08,0.05,test 1
2.3602591672777784e-08,2.3602591672777784e-08,0.05,test 1
-6.117565246044343e-09,6.117565246044343e-09,0.05,test 1
1.105619383962031e-07,1.105619383962031e-07,0.05,test 1
1.8187409772663088e-08,1.8187409772663088e-08,0.05,test 1
-1.7022134958522006e-08,1.7022134958522006e-08,0.05,test 1
-3.2438023364611546e-08,3.2438023364611546e-08,0.05,test 1
3.281021013212815e-08,3.281021013212815e-08,0.05,test 1
4.050759397355996e-08,4.050759397355996e-08,0.05,test 1
8.527181541428952e-08,8.527181541428952e-08,0.05,test 1
1.135542294916636e-08,1.135542294916636e-08,0.05,test 1
-3.0884850191204016e-08,3.0884850191204016e-08,0.05,test 1
8.151433664171925e-08,8.151433664171925e-08,0.05,test 1
-1.991270246609611e-08,1.991270246609611e-08,0.05,test 1
-9.544914650327918e-10,9.544914650327918e-10,0.05,test 1
4.134747030870578e-08,4.134747030870578e-08,0.05,test 1
4.469097349135698e-09,4.469097349135698e-09,0.05,test 1
-2.8240366947707152e-08,2.8240366947707152e-08,0.05,test 1
-5.6783206352217785e-08,5.6783206352217785e-08,0.05,test 1
2.0724520888998343e-07,2.0724520888998343e-07,0.05,test 1
-1.2509996955706315e-07,1.2509996955706315e-07,0.05,test 1
-1.3981242434624175e-07,1.3981242434624175e-07,0.05,test 1
-3.3409251518068395e-08,3.3409251518068395e-08,0.05,test 1
3.815422287140047e-08,3.815422287140047e-08,0.05,test 1
-9.52284219882249e-08,9.52284219882249e-08,0.05,test 1
8.737399687097636e-08,8.737399687097636e-08,0.05,test 1
-3.270067321786696e-08,3.270067321786696e-08,0.05,test 1
1.3657711295245178e-08,1.3657711295245178e-08,0.05,test 1
-3.201905538624539e-08,3.201905538624539e-08,0.05,test 1
9.210803671860779e-08,9.210803671860779e-08,0.05,test 1
3.8113836095532427e-07,3.8113836095532427e-07,0.05,test 1
3.356444839563988e-07,3.356444839563988e-07,0.05,test 1
2.709218997754004e-07,2.709218997754004e-07,0.05,test 1
-2.493357019878184e-07,2.493357019878184e-07,0.05,test 1
1.2100216058297253e-07,1.2100216058297253e-07,0.05,test 1
7.068852669878112e-09,7.068852669878112e-09,0.05,test 1
-4.3238847120818935e-08,4.3238847120818935e-08,0.05,test 1
8.23455061083056e-08,8.23455061083056e-08,0.05,test 1
-4.85602187072498e-08,4.85602187072498e-08,0.05,test 1
1.669415895383386e-07,1.669415895383386e-07,0.05,test 1
-7.887035190501379e-07,7.887035190501379e-07,0.0181818182,test 1
2.7352299645833772e-05,2.7352299645833772e-05,0.0181818182,test 1
2.3023384263833047e-06,2.3023384263833047e-06,0.0181818182,test 1
8.828322216394846e-07,8.828322216394846e-07,0.0181818182,test 1
5.466125292705876e-06,5.466125292705876e-06,0.0181818182,test 1
5.757961095483044e-06,5.757961095483044e-06,0.0181818182,test 1
5.9195917544163645e-06,5.9195917544163645e-06,0.0181818182,test 1
-1.8282329664366659e-06,1.8282329664366659e-06,0.0181818182,test 1
-5.737841176588904e-06,5.737841176588904e-06,0.0181818182,test 1
2.752808292937753e-06,2.752808292937753e-06,0.0181818182,test 1
4.853711048184717e-07,4.853711048184717e-07,0.0181818182,test 1
6.085557144562548e-07,6.085557144562548e-07,0.0181818182,test 1
2.6359208765151104e-05,2.6359208765151104e-05,0.0181818182,test 1
-6.346287139736423e-06,6.346287139736423e-06,0.0181818182,test 1
3.252710255637753e-06,3.252710255637753e-06,0.0181818182,test 1
5.786057197618849e-06,5.786057197618849e-06,0.0181818182,test 1
6.712916943377861e-06,6.712916943377861e-06,0.0181818182,test 1
-2.7183891529829196e-06,2.7183891529829196e-06,0.0181818182,test 1
3.3130492093948194e-06,3.3130492093948194e-06,0.0181818182,test 1
7.858358671411492e-06,7.858358671411492e-06,0.0181818182,test 1
3.3691645702528528e-06,3.3691645702528528e-06,0.0181818182,test 1
2.6946254436215067e-06,2.6946254436215067e-06,0.0181818182,test 1
-1.2116768283047807e-05,1.2116768283047807e-05,0.0181818182,test 1
-9.523474766015561e-07,9.523474766015561e-07,0.0181818182,test 1
5.578006080773912e-06,5.578006080773912e-06,0.0181818182,test 1
5.196850146198945e-06,5.196850146198945e-06,0.0181818182,test 1
-6.139526978549831e-06,6.139526978549831e-06,0.0181818182,test 1
-2.864321032108874e-06,2.864321032108874e-06,0.0181818182,test 1
6.165462811437428e-07,6.165462811437428e-07,0.0181818182,test 1
-9.03321745212085e-06,9.03321745212085e-06,0.0181818182,test 1
1.096923528079441e-06,1.096923528079441e-06,0.0181818182,test 1
2.9938872404232375e-06,2.9938872404232375e-06,0.0181818182,test 1
-8.842938265387484e-06,8.842938265387484e-06,0.0181818182,test 1
5.050075617858696e-07,5.050075617858696e-07,0.0181818182,test 1
3.3073694376967167e-08,3.3073694376967167e-08,0.0181818182,test 1
-1.4043568787900501e-05,1.4043568787900501e-05,0.0181818182,test 1
8.723222608489345e-08,8.723222608489345e-08,0.0181818182,test 1
1.6531324530281305e-05,1.6531324530281305e-05,0.0181818182,test 1
-1.1706493683056457e-05,1.1706493683056457e-05,0.0181818182,test 1
1.2926605349985326e-05,1.2926605349985326e-05,0.0181818182,test 1
2.3080140964214235e-06,2.3080140964214235e-06,0.0181818182,test 1
1.134471902600187e-07,1.134471902600187e-07,0.0181818182,test 1
3.187024063232291e-07,3.187024063232291e-07,0.0181818182,test 1
1.7721414343856157e-06,1.7721414343856157e-06,0.0181818182,test 1
2.130920588178098e-07,2.130920588178098e-07,0.0181818182,test 1
1.0173213623905497e-06,1.0173213623905497e-06,0.0181818182,test 1
1.9394350072796107e-07,1.9394350072796107e-07,0.0181818182,test 1
-6.420023420522503e-08,6.420023420522503e-08,0.0181818182,test 1
-9.358491794390911e-07,9.358491794390911e-07,0.0181818182,test 1
-7.396085827567067e-07,7.396085827567067e-07,0.0181818182,test 1
6.023831242429889e-07,6.023831242429889e-07,0.0181818182,test 1
1.3350892089751543e-06,1.3350892089751543e-06,0.0181818182,test 1
4.058574516845048e-07,4.058574516845048e-07,0.0181818182,test 1
1.37911058732329e-06,1.37911058732329e-06,0.0181818182,test 1
2.296454556974248e-06,2.296454556974248e-06,0.0181818182,test 1
8.085269535655637e-07,8.085269535655637e-07,0.0181818182,test 1
-2.2977886598649078e-06,2.2977886598649078e-06,0.0181818182,test 1
2.7152628653027977e-06,2.7152628653027977e-06,0.0181818182,test 1
2.381062667422551e-06,2.381062667422551e-06,0.0181818182,test 1
5.421686264096143e-06,5.421686264096143e-06,0.0181818182,test 1
9.535800701326175e-06,9.535800701326175e-06,0.0181818182,test 1
9.860264596758123e-06,9.860264596758123e-06,0.0181818182,test 1
4.525339719865101e-06,4.525339719865101e-06,0.0181818182,test 1
-1.7512735256547396e-06,1.7512735256547396e-06,0.0181818182,test 1
8.419406458300138e-07,8.419406458300138e-07,0.0181818182,test 1
-5.656857391313913e-06,5.656857391313913e-06,0.0181818182,test 1
-4.649927932174475e-06,4.649927932174475e-06,0.0181818182,test 1
1.8955036730612662e-05,1.8955036730612662e-05,0.0181818182,test 1
3.528398818161693e-06,3.528398818161693e-06,0.0181818182,test 1
-1.600863020468496e-06,1.600863020468496e-06,0.0181818182,test 1
-7.017103046187689e-06,7.017103046187689e-06,0.0181818182,test 1
8.968318657223695e-07,8.968318657223695e-07,0.0181818182,test 1
-5.579749531373079e-07,5.579749531373079e-07,0.0181818182,test 1
2.1223083969297563e-06,2.1223083969297563e-06,0.0181818182,test 1
5.264056932005601e-06,5.264056932005601e-06,0.0181818182,test 1
-1.2429034828426166e-07,1.2429034828426166e-07,0.0181818182,test 1
5.192607020372553e-07,5.192607020372553e-07,0.0181818182,test 1
3.383592609061681e-06,3.383592609061681e-06,0.0181818182,test 1
1.0379645246128694e-05,1.0379645246128694e-05,0.0181818182,test 1
3.8576334334891604e-07,3.8576334334891604e-07,0.0181818182,test 1
1.7996465888209245e-06,1.7996465888209245e-06,0.0181818182,test 1
-8.453641734643136e-06,8.453641734643136e-06,0.0181818182,test 1
-8.54727507538372e-07,8.54727507538372e-07,0.0181818182,test 1
-2.7998526474296015e-06,2.7998526474296015e-06,0.0181818182,test 1
1.5393642513922973e-05,1.5393642513922973e-05,0.0181818182,test 1
-5.37714183437496e-06,5.37714183437496e-06,0.0181818182,test 1
2.623557180718439e-06,2.623557180718439e-06,0.0181818182,test 1
6.522894973361171e-07,6.522894973361171e-07,0.0181818182,test 1
-5.315722199163847e-06,5.315722199163847e-06,0.0181818182,test 1
2.217536395413e-07,2.217536395413e-07,0.0181818182,test 1
1.3501110501905333e-06,1.3501110501905333e-06,0.0181818182,test 1
2.7144960603603385e-07,2.7144960603603385e-07,0.0181818182,test 1
-3.355340278433927e-07,3.355340278433927e-07,0.0181818182,test 1
-2.2169497499585633e-07,2.2169497499585633e-07,0.0181818182,test 1
3.8014106516354174e-06,3.8014106516354174e-06,0.0181818182,test 1
4.759360546138097e-06,4.759360546138097e-06,0.0181818182,test 1
6.741412595257651e-06,6.741412595257651e-06,0.0181818182,test 1
7.647910080579856e-08,7.647910080579856e-08,0.0181818182,test 1
1.6968255017943412e-06,1.6968255017943412e-06,0.0181818182,test 1
7.237260447011395e-07,7.237260447011395e-07,0.0181818182,test 1
1.4198440092053066e-07,1.4198440092053066e-07,0.0181818182,test 1
-2.6720302418944963e-07,2.6720302418944963e-07,0.0181818182,test 1
-2.1556265761384086e-06,2.1556265761384086e-06,0.0181818182,test 1
7.561466578709375e-07,7.561466578709375e-07,0.0181818182,test 1
4.284978288304764e-07,4.284978288304764e-07,0.0181818182,test 1
-1.70409664410065e-06,1.70409664410065e-06,0.0181818182,test 1
6.3083986589773655e-06,6.3083986589773655e-06,0.0181818182,test 1
-1.0028960849457758e-06,1.0028960849457758e-06,0.0181818182,test 1
-4.032824631065857e-06,4.032824631065857e-06,0.0181818182,test 1
5.352947840715772e-07,5.352947840715772e-07,0.0181818182,test 1
-7.869142712117055e-06,7.869142712117055e-06,0.0181818182,test 1
4.764635621771346e-06,4.764635621771346e-06,0.0181818182,test 1
-4.987497251272843e-07,4.987497251272843e-07,0.0181818182,test 1
1.927816283154443e-06,1.927816283154443e-06,0.0181818182,test 1
2.3688095431122214e-06,2.3688095431122214e-06,0.0181818182,test 1
9.333895699438488e-07,9.333895699438488e-07,0.0181818182,test 1
-1.9909534108610016e-06,1.9909534108610016e-06,0.0181818182,test 1
-1.5190549190989555e-06,1.5190549190989555e-06,0.0181818182,test 1
1.2395367904281807e-06,1.2395367904281807e-06,0.0181818182,test 1
1.3293410168931097e-06,1.3293410168931097e-06,0.0181818182,test 1
3.6784949473921136e-06,3.6784949473921136e-06,0.0181818182,test 1
3.0300418058272494e-06,3.0300418058272494e-06,0.0181818182,test 1
2.123662586481917e-06,2.123662586481917e-06,0.0181818182,test 1
-4.0917419227605445e-06,4.0917419227605445e-06,0.0181818182,test 1
-2.5989677191230742e-06,2.5989677191230742e-06,0.0181818182,test 1
8.040457665399459e-07,8.040457665399459e-07,0.0181818182,test 1
6.600231008298263e-07,6.600231008298263e-07,0.0181818182,test 1
-1.6546880795414998e-07,1.6546880795414998e-07,0.0181818182,test 1
-1.9730734991674215e-07,1.9730734991674215e-07,0.0181818182,test 1
8.867782013560754e-08,8.867782013560754e-08,0.0181818182,test 1
1.240735374614943e-07,1.240735374614943e-07,0.0181818182,test 1
-2.70515497131224e-07,2.70515497131224e-07,0.0181818182,test 1
1.5681584333501752e-07,1.5681584333501752e-07,0.0181818182,test 1
3.0428048238342886e-07,3.0428048238342886e-07,0.0181818182,test 1
4.733293076479572e-07,4.733293076479572e-07,0.0181818182,test 1
4.146785879295678e-07,4.146785879295678e-07,0.0181818182,test 1
4.8527962584477e-07,4.8527962584477e-07,0.0181818182,test 1
1.624828907930559e-06,1.624828907930559e-06,0.0181818182,test 1
1.1687542943276952e-06,1.1687542943276952e-06,0.0181818182,test 1
2.265050563911991e-06,2.265050563911991e-06,0.0181818182,test 1
1.1694586133127738e-06,1.1694586133127738e-06,0.0181818182,test 1
9.968106112166752e-07,9.968106112166752e-07,0.0181818182,test 1
1.747061879348727e-06,1.747061879348727e-06,0.0181818182,test 1
8.167874185928403e-07,8.167874185928403e-07,0.0181818182,test 1
4.932293536305532e-07,4.932293536305532e-07,0.0181818182,test 1
2.0648323179259243e-06,2.0648323179259243e-06,0.0181818182,test 1
8.416523159943123e-07,8.416523159943123e-07,0.0181818182,test 1
-9.478726340668431e-07,9.478726340668431e-07,0.0181818182,test 1
1.2425219977768576e-06,1.2425219977768576e-06,0.0181818182,test 1
8.774539316906693e-07,8.774539316906693e-07,0.0181818182,test 1
2.2236451548071634e-06,2.2236451548071634e-06,0.0181818182,test 1
-7.445996002830579e-07,7.445996002830579e-07,0.0181818182,test 1
3.1028110735950576e-07,3.1028110735950576e-07,0.0181818182,test 1
3.066398525132519e-07,3.066398525132519e-07,0.0181818182,test 1
4.917459532939594e-07,4.917459532939594e-07,0.0181818182,test 1
-4.36485124755831e-07,4.36485124755831e-07,0.0181818182,test 1
-5.449099617534092e-07,5.449099617534092e-07,0.0181818182,test 1
1.0424422415208912e-07,1.0424422415208912e-07,0.0181818182,test 1
1.0403318671525774e-06,1.0403318671525774e-06,0.0181818182,test 1
-8.007684435089313e-07,8.007684435089313e-07,0.0181818182,test 1
-1.381861181627697e-07,1.381861181627697e-07,0.0181818182,test 1
8.989829020193685e-07,8.989829020193685e-07,0.0181818182,test 1
5.627665301266571e-07,5.627665301266571e-07,0.0181818182,test 1
-4.709807488456619e-08,4.709807488456619e-08,0.0181818182,test 1
-1.0850923937606727e-06,1.0850923937606727e-06,0.0181818182,test 1
1.6913013497349416e-07,1.6913013497349416e-07,0.0181818182,test 1
-1.3148093911639902e-06,1.3148093911639902e-06,0.0181818182,test 1
-1.8138164963391046e-07,1.8138164963391046e-07,0.0181818182,test 1
-3.3576066491361467e-07,3.3576066491361467e-07,0.0181818182,test 1
-1.4788536845389277e-06,1.4788536845389277e-06,0.0181818182,test 1
-9.08118438797817e-07,9.08118438797817e-07,0.0181818182,test 1
-4.867119535144349e-07,4.867119535144349e-07,0.0181818182,test 1
4.94361721881803e-07,4.94361721881803e-07,0.0181818182,test 1
8.032191439258374e-07,8.032191439258374e-07,0.0181818182,test 1
2.903456898621648e-07,2.903456898621648e-07,0.0181818182,test 1
1.8264149054050827e-06,1.8264149054050827e-06,0.0181818182,test 1
-5.213143676498222e-07,5.213143676498222e-07,0.0181818182,test 1
-2.888798229794265e-07,2.888798229794265e-07,0.0181818182,test 1
-8.759438354238869e-07,8.759438354238869e-07,0.0181818182,test 1
6.249427606797031e-07,6.249427606797031e-07,0.0181818182,test 1
-1.5733372881951424e-07,1.5733372881951424e-07,0.0181818182,test 1
-7.900677621436314e-07,7.900677621436314e-07,0.0181818182,test 1
3.183573112040816e-07,3.183573112040816e-07,0.0181818182,test 1
2.320966526504764e-07,2.320966526504764e-07,0.0181818182,test 1
3.818765317402384e-07,3.818765317402384e-07,0.0181818182,test 1
2.1218729575819828e-07,2.1218729575819828e-07,0.0181818182,test 1
7.312271084122801e-08,7.312271084122801e-08,0.0181818182,test 1
1.8773463501126075e-07,1.8773463501126075e-07,0.0181818182,test 1
3.4903831175325806e-07,3.4903831175325806e-07,0.0181818182,test 1
3.4376207768208045e-07,3.4376207768208045e-07,0.0181818182,test 1
9.61536827239623e-07,9.61536827239623e-07,0.0181818182,test 1
1.1686180688141867e-06,1.1686180688141867e-06,0.0181818182,test 1
2.243847462852361e-06,2.243847462852361e-06,0.0181818182,test 1
1.8078357978054682e-06,1.8078357978054682e-06,0.0181818182,test 1
-1.7120219484786925e-07,1.7120219484786925e-07,0.0181818182,test 1
1.1404185395986338e-05,1.1404185395986338e-05,0.0181818182,test 1
4.3864056965513265e-06,4.3864056965513265e-06,0.0181818182,test 1
3.7496245906890047e-06,3.7496245906890047e-06,0.0181818182,test 1
2.602175043841387e-06,2.602175043841387e-06,0.0181818182,test 1
5.112900314380164e-07,5.112900314380164e-07,0.0181818182,test 1
-3.338527418204895e-06,3.338527418204895e-06,0.0181818182,test 1
3.567279009998592e-07,3.567279009998592e-07,0.0181818182,test 1
7.633547237546889e-07,7.633547237546889e-07,0.0181818182,test 1
1.5542031912563203e-06,1.5542031912563203e-06,0.0181818182,test 1
-4.150358725214104e-06,4.150358725214104e-06,0.0181818182,test 1
4.136427292401185e-06,4.136427292401185e-06,0.0181818182,test 1
4.220899005639989e-06,4.220899005639989e-06,0.0181818182,test 1
-4.400258146984581e-06,4.400258146984581e-06,0.0181818182,test 1
-5.047769681115061e-06,5.047769681115061e-06,0.0181818182,test 1
-3.2090122804896704e-06,3.2090122804896704e-06,0.0181818182,test 1
-1.930831032354724e-06,1.930831032354724e-06,0.0181818182,test 1
5.905105844757064e-07,5.905105844757064e-07,0.0181818182,test 1
-2.974570180620806e-07,2.974570180620806e-07,0.0181818182,test 1
2.5559486007027676e-06,2.5559486007027676e-06,0.0181818182,test 1
-4.293404479091545e-07,4.293404479091545e-07,0.0181818182,test 1
-9.465762627336449e-07,9.465762627336449e-07,0.0181818182,test 1
5.559555109439784e-07,5.559555109439784e-07,0.0181818182,test 1
-1.697338169043272e-07,1.697338169043272e-07,0.0181818182,test 1
2.2232864844290434e-07,2.2232864844290434e-07,0.0181818182,test 1
-1.1226281225115708e-07,1.1226281225115708e-07,0.0181818182,test 1
3.416222843881378e-07,3.416222843881378e-07,0.0181818182,test 1
-1.1660345653266568e-07,1.1660345653266568e-07,0.0181818182,test 1
2.3364296624153735e-07,2.3364296624153735e-07,0.0181818182,test 1
4.617973657951302e-07,4.617973657951302e-07,0.0181818182,test 1
4.5250954447406677e-07,4.5250954447406677e-07,0.0181818182,test 1
3.8375478809971053e-07,3.8375478809971053e-07,0.0181818182,test 1
3.5335056615057314e-07,3.5335056615057314e-07,0.0181818182,test 1
